ID,Tweet,Time,User,Likes,Replies,Retweet,in_response_to,response_type
1015461575249965057,"MARIS RACAL: The Coming Of A Stellar Age

View on full pages by subscribing to Flip 100 App.
Thank you so much @Inside_Showbiz for @MissMarisRacal!

+ https://www.instagram.com/p/Bk6cprzn4yo/?utm_source=ig_share_sheet&igshid=1v3qnsjid6fv9 …
+ https://www.instagram.com/p/Bk6c-qMngp9/?utm_source=ig_share_sheet&igshid=1c2o7w3xdp1a0 …
+ https://www.instagram.com/p/Bk6dBHVnnDo/?utm_source=ig_share_sheet&igshid=1q7wydc5a3i7h …
+ https://www.instagram.com/p/Bk6dJJ0nRfO/?utm_source=ig_share_sheet&igshid=1d3j0wbzhun4d …
#StellarGrandAlbumLaunchpic.twitter.com/zZRVKuwPWg",1530939880,TheVNPTEAM,154,0,79,0,reply
1015442169279143936,"MARIS RACAL APPRECIATION POST

#StellarGrandAlbumLaunchpic.twitter.com/3QouRZdC05",1530935253,stellarzhung,51,1,40,0,reply
1015431610433335302,Today is the day! @MissMarisRacal on the cover of @Inside_Showbiz in celebration of the coming of a stellar age  #StellarGrandAlbumLaunch #MarisGrandAlbumLaunchpic.twitter.com/HnAtUsuRej,1530932736,ryujishiomitsu,888,14,442,0,reply
1015414630078795776,"Stellar Grand Album Launch TONIGHT! Can't wait to hear your songs, @MissMarisRacal. 

We are so proud of you. Dream big and keep shining. 

#StellarGrandAlbumLaunchpic.twitter.com/EWFcMy5Sfu",1530928687,TeamMarNigoCEBU,69,0,45,0,reply
1015413486564700164,Congrats STELLAR! ;) @MissMarisRacal #StellarGrandAlbumLaunchpic.twitter.com/MuLh8cq1D0,1530928415,smartchiccutie,188,3,135,0,reply
1015403697893867525,"Howard the Duck, Duck Tales, Duck Hunt, Duck Man, Darkwing Duck, The Mighty Ducks... The 80's-early 90's were such a stellar time for duck-based entertainment",1530926081,chadopitz,70,7,15,0,reply
1015400547392933888,"Sa mga gustong pumunta pero walang ticket? We have spare tickets for you. Just dm @surfsurfy @paranoidlily @StayHappyStella Thank you!

#StellarGrandAlbumLaunchpic.twitter.com/cqb2nyKOX8",1530925330,Mariestellersss,73,1,77,0,reply
1015400286565744641,"MARIS STELLAR SOLDOUT

We Love You  @MissMarisRacal
#StellarGrandAlbumLaunchpic.twitter.com/MGBsO3nXvK",1530925268,melodyaki10,13,0,9,0,reply
1015399923599040512,Another sunny day on #vashon another stellar #wawine Albariño @PomumWine #Idilicopic.twitter.com/0XtCSIO9Re,1530925181,luchavino,10,1,4,0,reply
1015399763271970816,"#2 

Make friends w/ Professors, Department chairs & Academic advisors. I mean REALLY put forth effort to pick atleast 2 ppl every semester to have lunch w/, randomly talk w/ & build a relationship w/. They won't hesitate to write a Stellar recommendation letter for you.",1530925143,PreMed_anno,46,1,13,1015103583631691776,reply
1015399710096535555,"Another bucket list arachnid for me was a spiny-orb weaver - essentially a spider with a spikey butt. Found this one in Yasuni National Park, Ecuador.
(Gasteracantha sp.) pic.twitter.com/m68llF61RG",1530925130,7StellarJays,35,4,8,0,reply
1015398152269189120,"Sleeping butterfly.
Yasuni National Park, Ecuadorpic.twitter.com/2aqbTxh3fX",1530924759,7StellarJays,10,1,2,0,reply
1015397705676308482,"I'm in amazement that the Kings started the offseason with a roster of too many bigs and too many guards, had the #2 pick and oodles of capspace to fix the problem, and somehow ended up with even more guards and bigs",1530924652,okhanSTR,88,4,31,0,reply
1015396244804571136,"Matt Sauer’s night is probably done for SI after six strong innings (76 pitches so efficient but NYP innings tend to be limited) 4 H 1 R 1 ER 1 BB 2 K, stellar 12:3 GB:FB",1530924304,RusselHenderso1,7,1,2,0,reply
1015395959767908352,"Its D- Day! Im so happy for you Maris! I cant be any prouder as a fan.. u've always been an inspiration to us.. Lagi mong bnibigay ung best mo kaya inspired kming mga fans mo na suportahan ka.. Goodluck mamaya! I know you will slay so congratulations!
#StellarGrandAlbumLaunchpic.twitter.com/6gXigrITcM",1530924236,yesitsmeLye,16,0,28,0,reply
1015395957515616256,The deathly water.,1530924236,str_voyage,16,0,7,0,reply
1015395425166200832,"Always take the higher road.

#StellarGrandAlbumLaunch",1530924109,stellarzhung,0,0,7,0,reply
1015394645331861506,"Step 1 in becoming a stellar negotiator? Listening to @Fotiniicon on Women Work & Life, July 12 at 1:00 EDT. @nancyvonk",1530923923,_JanetKestin,4,0,3,0,reply
1015391453412020226,"I’m out of state, SESSION 5 #SU22 that’s good I’m last get us in & out ",1530923162,str8geechie,22,0,10,0,reply
1015387352494104577,"EOS, IOTA, Litecoin, Stellar Lumens, Tron Technical Analysis: Chinese Billionaire Says Justin Sun of Tron A Scammer http://dlvr.it/QZkRj8 pic.twitter.com/38cAerDAQq",1530922184,FxMinutes,1,0,1,0,reply
1015387116380057602,Twitter’s gonna see it first cause there no annoying resizing I gotta do pic.twitter.com/0d6VwoJf7i,1530922128,stellar_trash,62,6,2,0,reply
1015386507970920448,"Undertow Ep out today on @traxsource from Bosh Recordings with stellar remix from West Coast Legend Hippe-E !
https://www.traxsource.com/title/998171/undertow …pic.twitter.com/tMATUTDvuq",1530921983,Ben_A_music,3,0,2,0,reply
1015385780099796992,"Ecex exchange is airdropping 15000000 STR @ 7/72018
Join now on http://ecex.exchange  to receive additional STR
@PlanetZiggurat @srategic #STR #ECEX #EXCHANGE #ecexexchange #strategictokenpic.twitter.com/Xm0vuOZWYX",1530921809,srategic,124,5,124,0,reply
1015385172705853441,"Playing the Switch ALL NIGHT!! Gonna be doing lots of different games on there, come check me out!! https://www.youtube.com/watch?v=FQdXnLTKwT0 …pic.twitter.com/wkOQ8P6ZEE",1530921664,Stellar_Will_,4,0,0,0,reply
1015398155444211713,Sell your #bitcoin #litecoin #Ripple #MIOTA #Stellar #Binance #ByteCoin for #cash directly to other traders at http://www.swapngo.org  register and use our board and exchange without fees.pic.twitter.com/bw02N1UDnV,1530924760,rafuch0,1,1,2,0,reply
1015394678651408390,"1. Played piano after months. 
2. Stellar performance by Belgium.
3. Fruitful day at work 
Excellent day leading into the weekend. !",1530923931,john_mfrancis,5,0,0,0,reply
1015393751047589890,"EOS, IOTA, Litecoin, Stellar Lumens, Tron Technical Analysis: Chinese Billionaire Says Justin Sun of Tron A Scammer https://www.newsbtc.com/2018/07/07/eos-iota-litecoin-stellar-lumens-tron-technical-analysis-2/ …pic.twitter.com/uyL7S499ht",1530923710,VirtualCoinsBiz,0,0,1,0,reply
1015393738481258496,"Stellar Cute @MissMarisRacal
#StellarGrandAlbumLaunchhttps://twitter.com/penshoppe/status/1015082926541869056 … <quoted_status> A lil bit fierce, but mostly cute! #HelloKittyPenshoppe #ClubPenshoppePH pic.twitter.com/GA9ZVRQDps</quoted_status>",1530923707,_geniecheng,4,0,5,1015082926541869056,quoted_retweet
1015393661734006785,i haven't used it in ages so i think it's time for me to break out this gif in reaction to tonight's absolutely freakin stellar steven universe special pic.twitter.com/xiq5pCHAAY,1530923688,SomeOddThings,6,1,1,0,reply
1015392115973677056,"On a Friday night, some people get ready to go out, get all gussied up, and/or make special arrangements. I throw on a tank-top, hoe a little, and then shovel compost onto my cabbages and broccoli. I may be a loser gay without a boyfriend, but I have stellar fiber. #urbanfarmer",1530923320,JordanSramek,5,0,1,0,reply
1015391269902782466,Stellar Lumens [XLM] now has a universal marketplace called StellarX — Steemit https://steemit.com/stellarlumens/@jackblackcrypto/stellar-lumens-xlm-now-has-a-universal-marketplace-called-stellarx …,1530923118,BALLXCHAIN,8,0,4,0,reply
1015390823310086144,I’m drinking my second venti iced caramel macchiato of the day but I don’t have a Starbucks problem.,1530923011,stellar_trash,4,0,0,0,reply
1015389887854362624,Mr h in Los With WATAIN for my birthday  pic.twitter.com/gjb4ujeADW,1530922788,jfield1869,8,3,4,1015367622651727872,reply
1015388407852421120,The waves rock the craft.,1530922436,str_voyage,3,0,1,0,reply
1015388045263233026,Mario Tennis Aces Review - Stellar Gameplay But Lacking Content #Nintendo #NintendoSwitch #FreeProduct...http://youtu.be/dgH1TJDfuMU?a ,1530922349,SpawnWaveMedia,36,2,3,0,reply
1015388020843958274,Brazil -  Germany - ,1530922343,DatStellarBoi,32,0,1,1015358811635421186,reply
1015394124353232896,Thank you @tonyparker ! For ruining Brent Barry’s marriage.,1530923799,Str0sB4H0es,2,0,0,0,reply
1015393314865139714,The only thing I did today was make this shitpost. pic.twitter.com/e2JrrBryth,1530923606,UncleSquiddz,1,0,0,0,reply
1015393112326320128,"Stellar $XLM price: $0.205809 

HURRY! Binance is currently accepting new users  
 http://binance.com/?ref=10078236 
$FTC $ODN $IFT $CNX $HEAT $XMY $QASH $SHOW $NEOS $GNO $PPC $AEON $CLOAK $POSW $LOC $BRX $PLR $QVT $VRC $BTCD $BBR $HST $LENDpic.twitter.com/r4Az1AOYKf",1530923557,CryptoPuzzleGAM,0,0,0,0,reply
1015392385528807424,only LA thing about upic.twitter.com/fz2CLAfBek,1530923384,str8beastn510,4,1,0,1015381419990794240,reply
1015391086406012928,"New post (EOS, IOTA, Litecoin, Stellar Lumens, Tron Technical Analysis) has been published on Cryptnus - https://cryptnus.com/2018/07/eos-iota-litecoin-stellar-lumens-tron-technical-analysis/ …pic.twitter.com/0N5q9ocfba",1530923074,cryptnus,1,0,0,0,reply
1015389872922562562,Praying for the firefighters out there. #socalheatwave,1530922785,stellarBELLZ,1,0,0,0,reply
1015389228384030720,Nap  time,1530922631,iiStr8Snag2K,3,0,0,0,reply
1015389028793896962,"EOS, IOTA, Litecoin, Stellar Lumens, Tron Technical Analysis: Chinese Billionaire Says Justin Sun of Tron A Scammer http://www.newsbtc.com/2018/07/07/eos-iota-litecoin-stellar-lumens-tron-technical-analysis-2/ …pic.twitter.com/VbUPthj7B0",1530922584,thehackersdaily,1,0,1,0,reply
1015386903674175488,"Have it from the #WalkLikeAPanther OST already, and of course I LOVE, LOVE, LOVE  it!!! It’s yet another stellar piece @rickastley has shared with us of his #BeautifulLife!  #IsItJuly13thYet #IWantItALL https://twitter.com/rickastley/status/1015263628885413888 … <quoted_status> Only a week to go until Beautiful Life is out! 

To get you in the mood a new song, Empty Heart, is now all yours when you pre-order the album from iTunes here. 

http://RickAstley.lnk.to/BeautifulLifeTW  pic.twitter.com/L6JLJHi3L0</quoted_status>",1530922077,marzbar74,8,1,2,1015263628885413888,quoted_retweet
1015386796858003456,First time seeing this pic of him.  This is a stellar match,1530922052,BeccaWVGirl,3,1,1,1015377448865796104,reply
1015386562731921408,"$STR looks good to me

#IHaveANode",1530921996,NeuroticR_,1,0,1,1015341985912287233,reply
1015385588869017600,stars!pic.twitter.com/9enCTgZiJO,1530921763,a_stellar_bot,0,0,0,0,reply
1015385429313454080,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Litecoin, Cardano, Stellar, IOTA, NEO: Price Analysis, July 06 - Cointelegraph http://dlvr.it/QZkQH5 pic.twitter.com/DuW4pqz5hw",1530921725,Jay_Profits,0,0,1,0,reply
1015384953121538048,"Women are the future? 
https://www.scmagazine.com/women-are-the-future/article/777069/ … @TeriRnNY
#CyberSecurity #womenintech #womenincybersecuritypic.twitter.com/caJ74xKI1W",1530921612,ChiefDigitalStr,0,0,0,0,reply
1015393010861989888,"(EOS, IOTA, Litecoin, Stellar Lumens, Tron Technical Analysis: Chinese Billionaire ...) has been published on  - https://cryptonews.im/newsbtc-com/eos-iota-litecoin-stellar-lumens-tron-technical-analysis-chinese-billionaire-says-justin-sun-of-tron-a-scammer/ …pic.twitter.com/t9VrYRipa3",1530923533,cryptonewsim,0,0,0,0,reply
1015390041726685184,Tis true,1530922825,WilLUMENati,1,0,0,1015379872456290306,reply
1015389657641521152,Watch us swing Buddy for Wiggins to reunite the bounce brothers,1530922734,okhanSTR,5,4,0,0,reply
1015389461545353216,"2 Time Image Award Winner/ Stellar Award Winner/Singer, BaShir Hogue
who will also be features in an upcoming film ""Both Sides,” will Moderate, the Filmmakers talk back segment at the AAWIC special Harlem Week Screening Program July 31st! pic.twitter.com/xfw9urM0Fx",1530922687,AAWIC,1,0,0,0,reply
1015389408722161664,I thought you turned 18 like 6 years ago,1530922674,FreeshKidYeesh,3,2,0,1015329141091074049,reply
1015389154035752960,Hell nah G,1530922613,str8ceez,2,0,0,1015388807758163968,reply
1015389093860200451,"EOS, IOTA, Litecoin, Stellar Lumens, Tron Technical Analysis: Chinese Billionaire Says Justin Sun of Tron A Scammer https://www.icryptodesk.com/2018/07/07/eos-iota-litecoin-stellar-lumens-tron-technical-analysis-chinese-billionaire-says-justin-sun-of-tron-a-scammer/ …pic.twitter.com/aes51M6zHp",1530922599,ICryptoDesk,1,0,0,0,reply
1015388775453634560,Honestly @jack this is so so damn rude. We all KNOW that she DESERVES an OSCAR and was ROBBED after her STELLAR performance in ARRIVAL but why do we allow FAKE NEWS and LIES be disseminated like this !!!!!!! pic.twitter.com/uKOv7qTDZx,1530922523,la_croix_,1,1,0,0,reply
1015387887066443776,"Okay, 2-day old bot. Whatever you say.",1530922311,StellarJ_bird,0,0,0,1015254238769876992,reply
1015386934653227008,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Litecoin, Cardano, Stellar, IOTA, NEO: Price Analysis, July 06 - Cointelegraph http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEWe0VL4Jol3sQaEq_oyw29spScEQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779948662494&ei=MQRAW_CbMJe-hgGK-ISgAw&url=https://cointelegraph.com/news/bitcoin-ethereum-ripple-bitcoin-cash-eos-litecoin-cardano-stellar-iota-neo-price-analysis-july-06 …pic.twitter.com/cGiUMhrKsC",1530922084,BittrexNews,0,0,1,0,reply
1015385107941810178,You’re sooooo sweet my Kimmy  thank you so muchpic.twitter.com/Q2LG0kWghh,1530921649,StellaMars2,2,0,1,1015382752034721792,reply
1015384961396994048,"My week on Twitter : 2 Likes, 1 Retweet, 601 Retweet Reach. See yours with https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=0be38803d35b3c79747425eb …pic.twitter.com/vqfKxH3XPG",1530921614,Str8_DATWAY,0,0,0,0,reply
1015389361808928768,New episode pleaseee,1530922663,Ystella_Arceo,0,0,0,0,reply
1015389310017724416,So I just wanna know if I should keep your number,1530922651,lucidastellar__,0,0,0,0,reply
1015389142971187200,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Litecoin, Cardano, Stellar, IOTA, NEO: Price Analysis, July 06 https://ift.tt/2tXRR4Y  #bitcoin #cryptopic.twitter.com/DSBaicobJ5",1530922611,betbybitcoins,0,0,0,0,reply
1015389140257591296,I present to you a live look at me spraying at anything that resembles an eggpic.twitter.com/em5XOdELiF,1530922610,Str8OuttaBessma,1,1,0,1015321344744022017,reply
1015388752183746560,Very glad you liked it my brother!! Cheers and Hailz!!,1530922518,FredfraHelvete,7,0,0,1015226117307994112,reply
1015388135998382081,Utah Jazz also have a stellar secondary standalone logo pic.twitter.com/Mt6hqvqO0G,1530922371,ctodddavis,0,1,0,1015351662716678145,reply
1015387639665442817,I love ur Instagram account ,1530922252,STR43281597,1,1,0,1015367102377496576,reply
1015387044036710406,"EOS, IOTA, Litecoin, Stellar Lumens, Tron Technical Analysis: Chinese Billionaire Says Justin Sun of Tron A Scammer https://ift.tt/2MWUXgT ",1530922110,CryptoQ12,3,0,1,0,reply
1015386917225918464,"TONIGHT! #STELLAR #MarisRacal
#StellarGrandAlbumLaunch https://www.instagram.com/p/Bk6OXNVAVN3/?utm_source=ig_twitter_share&igshid=xfgitcyzmbew …",1530922080,VinceCristian14,2,0,4,0,reply
1015385691125997568,"With so many competing financial goals, it can be hard to know what to focus on first. While every situation is different, here’s a guideline of how to prioritize:http://bit.ly/2tNiOro ",1530921788,Stellar_Advisor,0,0,0,0,reply
1015385351253299200,#Nowplaying: Plastic Surgery (Dirty) by Kokane - Listen on http://straightofficial.com  or Download #FleetDJs apppic.twitter.com/AhmIebm63j,1530921707,str8official,0,0,0,0,reply
1015385245313617921,That makes sense.  These guys banded together and made up these allegations because of the Rosenstein hearing.  They  decide to reveal to the world that they were molested to try to mess with Jordan.  To what end?,1530921682,PollyThomsonStr,7,1,0,1015374388093489152,reply
1015385112395968513,*bass intensifies*pic.twitter.com/7968OJduM9,1530921650,luxdoll_,4,0,0,1015181904843194370,reply
1015388545794617344,Share,1530922468,SeanStr53667202,0,0,0,0,reply
1015388473929412608,"Wow who found this video of mehttps://twitter.com/jackieaina/status/1015385496019701760 … <quoted_status> what can I say, I like yellow  @LAVIEbyCK pic.twitter.com/vOwg6XORAk</quoted_status>",1530922451,stellar_trash,3,0,0,1015385496019701760,quoted_retweet
1015388357159981057,You are very welcome my friend!! Happy weekend to you!!,1530922424,FredfraHelvete,3,1,1,1015226117307994112,reply
1015388031707070465,@danimallas yor new avi is stellar,1530922346,rachelmallas,1,0,0,0,reply
1015387191222996997,Who fucked around and turned the sun up? ,1530922146,DaniMoseStellar,2,0,0,0,reply
1015387075997261825,"EOS, IOTA, Litecoin, Stellar Lumens, Tron Technical Analysis: Chinese Billionaire Says Justin Sun of Tron A Scammer http://www.helenabitcoinmining.com/2018/07/06/eos-iota-litecoin-stellar-lumens-tron-technical-analysis-chinese-billionaire-says-justin-sun-of-tron-a-scammer/ …pic.twitter.com/lXBZGJvLnK",1530922118,helenabitcoin,0,0,0,0,reply
1015386871671771136,They must fly in first class and not pay for the tickets either.,1530922069,Chikamoon_,0,0,0,1015360817330520064,reply
1015386844173922304,Please kill that thing before I get back. PLEASE ,1530922063,AndrewStellar,2,1,0,1015365047617372160,reply
1015386710031470592,Just posted a photo https://www.instagram.com/p/Bk6ORVAgc7aPCibtoOVAbpKOUAdLjLzZkQKtZQ0/?utm_source=ig_twitter_share&igshid=1qbfh07db8eem …,1530922031,poly_str,0,0,0,0,reply
1015386530871848961,"Happy STELLAR ★ DAY everyone!
Goodluck mmm @MissMarisRacal break a leg. Hi ppp @ImPascualInigo galingan nyo mamamya. Love u both.",1530921988,JonnaJavier1,0,0,0,0,reply
1015385875717541889,"Londons version of Obama, an embedded enabler https://www.facebook.com/DismantleEuropeanUnion/posts/1810115205746153 …",1530921832,StellarNexus,0,0,0,0,reply
1015385297750757376,Did they have another Amy Schumer level disaster? ,1530921694,Str8Nirvana,1,0,0,1015384901422465026,reply
1015385121447440384,Left of Str8 scheduled the episode 'Left of Str8 Show: Guests Singer/Songwriter Steve Grand & Dancer Benji Schwimmer' on Left of Straight Radio airing at 7/9/2018 on BlogTalkRadio.http://www.blogtalkradio.com/leftofstr8/2018/07/09/left-of-str8-show-guests-singersongwriter-steve-grand-dancer-benji-schwimmer …,1530921652,LeftofStr8,3,0,2,0,reply
1015384925493649409,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Litecoin, Cardano, Stellar, IOTA, NEO: Price Analysis, July 06 - Cointelegraph http://dlvr.it/QZkPz9 pic.twitter.com/JoLbCYk00B",1530921605,Jay_Profits,0,0,0,0,reply
1015386671196536833,Left of Str8 Show: Guests Dancer Benji Schwimmer & Resort Owner Jon Jacksonhttp://www.blogtalkradio.com/leftofstr8/2018/07/10/left-of-str8-show-guests-dancer-benji-schwimmer-resort-owner-jon-jackson …,1530922022,LeftofStr8,1,0,1,0,reply
1015386532147093504,"She doesn’t have to be, but for people that care for the idea, it would be really stellar and interesting. Clearly it isn’t for everybody but disparaging the idea is nasty.",1530921988,JeansandaTShirt,2,1,0,1015365340706975746,reply
1015386191577911296,I would love to see melo in Houston I been saying this for years,1530921907,PaPiL0ngStr0keS,0,0,0,0,reply
1015385868335448066,"EOS, IOTA, Litecoin, Stellar Lumens, Tron Technical Analysis: Chinese Billionaire Says Justin Sun of Tron A Scammer - http://ezquickstore.com/eos-iota-litecoin-stellar-lumens-tron-technical-analysis-chinese-billionaire-says-justin-sun-of-tron-a-scammer/ …pic.twitter.com/X4VgRQVrwR",1530921830,ezquickstore,0,0,1,0,reply
1015385825343918081,Playing F.E.A.R. 2 - Watch me athttp://twitch.tv/straightjacketfuntime …,1530921820,str8jaketfntime,0,0,0,0,reply
1015385644342837248, and get put out lmao ,1530921777,Str8LiDaaaat_,0,1,0,1015375537399894016,reply
1015385333641498624,Absolutely stellar,1530921703,bngrdnr,1,0,0,1015379433719500800,reply
1015385165189861376,Left of Str8 Show: Guests Singer/Songwriter Steve Grand & Dancer Benji Schwimmerhttp://www.blogtalkradio.com/leftofstr8/2018/07/09/left-of-str8-show-guests-singersongwriter-steve-grand-dancer-benji-schwimmer …,1530921662,LeftofStr8,1,0,1,0,reply
1015385112119267328,"@Kevin_Nyvek & @MissyKarlee go live in one hour (9pm EST) to discuss exactly why the LGBT community has every reason to be pro-gun, with @ErinPalette from @OpBlazingSword . Feel free to tweet us during the show.

@MagaOneRadioNet @MagaOneRadio @MAGAFirstNews",1530921650,Str8ISHtalk,1,0,0,0,reply
1015385077713432577,"quick things: no, you don't have to speak german (i took a 5-times-a-week language class when i arrived. sadly i retained about 15%) but you'll be working in a german newsroom/workplace. my german colleagues, unsurprisingly, had stellar english (that they still apologised for )",1530921642,bimadew,5,1,0,1015381121931075586,reply
1015384925468585984,Oh no I love bananas,1530921605,stelladee85,0,0,0,1015383664618700800,reply
1015384920238247943,"Honestly why would I care about someone who basically put; kill themself from a ""overdose""
Honestly that was there choice ",1530921604,LombardStrBully,0,0,0,0,reply
1015384916136251393,Summit Performance Indy’s first production succeeds on all levels.https://buff.ly/2IKkK9a ,1530921603,NUVO_net,1,0,1,0,reply
1015385302842597377,Amazonのウルブラ在庫が復活してる！,1530921695,str7_0609nSk,3,0,4,0,reply
1015385285092433920,Decepcionado mas não surpresa,1530921691,stellar_scs,0,0,0,0,reply
1015385263416139777,紅型と陶器が融合？　ユニーク県産品で新しい沖縄感じて　リウボウで9日まで開催沖縄タイムス,1530921686,tsaterina5p5str,0,0,0,0,reply
1015385229186469889,Calma miga vai fica tudo bemhttps://twitter.com/magazineluiza/status/1015322935425368064 … <quoted_status>  pic.twitter.com/ZPA6wlFTj5</quoted_status>,1530921678,str3ssed_girl,0,0,0,1015322935425368064,quoted_retweet
